,hex_id,geometry,population,ID_NIL,NIL
825,825,POINT (517353.7707085103 5035673.015717868),1728.2843017578125,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
826,826,POINT (515705.5410035685 5038426.816170755),1876.4798583984375,12,MACIACHINI - MAGGIOLINA
827,827,POINT (512788.3630800698 5028757.8980744975),156.27938842773438,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
828,828,POINT (508940.1527980569 5032398.384764551),566.2938232421875,53,LORENTEGGIO
829,829,POINT (504088.56465040275 5033208.495021876),7.82163667678833,87,ASSIANO
830,830,POINT (512447.374932729 5034982.288257662),1655.765869140625,68,PAGANO
831,831,POINT (504499.5367294505 5038937.189660738),5.048583984375,88,PARCO BOSCO IN CITTA'
832,832,POINT (516006.71489989123 5039066.317501278),578.8040161132812,13,GRECO - SEGNANO
833,833,POINT (514359.06963118154 5041818.927191502),280.951904296875,84,PARCO NORD
834,834,POINT (518805.2003025805 5035280.031385321),772.6323852539062,23,LAMBRATE - ORTICA
835,835,POINT (517156.5864580057 5038034.095950786),1513.27685546875,20,LORETO - CASORETTO - NOLO
836,836,POINT (510390.78048437287 5032005.224274682),1013.4647216796875,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
837,837,POINT (513898.25567119033 5034589.308327516),1520.082275390625,1,DUOMO
838,838,POINT (514254.69784177584 5038819.482592168),1306.4541015625,79,DERGANO
839,839,POINT (512244.4078128899 5033161.998461032),1670.4556884765625,50,PORTA GENOVA
840,840,POINT (512607.46259360336 5041571.9986279225),1710.07373046875,82,COMASINA
841,841,POINT (517052.55968192255 5035033.320356214),1592.6246337890625,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
842,842,POINT (515404.35557037906 5037787.291018061),1560.4488525390625,12,MACIACHINI - MAGGIOLINA
843,843,POINT (513892.1871930174 5030406.89409422),850.2767944335938,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
844,844,POINT (512146.11425904604 5034342.672651614),1566.91650390625,51,PORTA MAGENTA
845,845,POINT (514405.28938795946 5039139.210103191),892.3821411132812,84,PARCO NORD
846,846,POINT (512758.0413949855 5041891.640935393),876.615478515625,83,BRUZZANO
847,847,POINT (509448.1040206566 5036948.3555194605),1026.3460693359375,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
848,848,POINT (517203.16663641774 5035353.171008482),1782.589111328125,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
849,849,POINT (515554.9497285106 5038107.056571456),1829.13916015625,12,MACIACHINI - MAGGIOLINA
850,850,POINT (512296.74602872686 5034662.483423533),1688.74853515625,51,PORTA MAGENTA
851,851,POINT (511094.9150865961 5034194.704160678),1418.8629150390625,52,BANDE NERE
852,852,POINT (520506.2251327147 5034025.95870775),77.83943176269531,31,MONLUE' - PONTE LAMBRO
853,853,POINT (504348.9034524399 5038617.571245804),0.4771609902381897,88,PARCO BOSCO IN CITTA'
854,854,POINT (515004.7056627733 5038328.090353962),1514.6142578125,12,MACIACHINI - MAGGIOLINA
855,855,POINT (517860.1744888451 5040223.04622658),1192.11083984375,16,GORLA - PRECOTTO
856,856,POINT (517802.9107948534 5034541.6075209025),1569.95166015625,25,CORSICA
857,857,POINT (512896.11615778477 5033850.994382395),1708.8250732421875,50,PORTA GENOVA
858,858,POINT (514457.4683657683 5040638.997719065),700.6980590820312,84,PARCO NORD
859,859,POINT (519508.7960970202 5037469.59647338),391.19140625,18,CIMIANO - ROTTOLE - Q.RE FELTRE
860,860,POINT (509801.8392113928 5039087.533238634),1103.8065185546875,72,MAGGIORE - MUSOCCO - CERTOSA
861,861,POINT (517255.1731542516 5036853.624049469),1867.979736328125,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
862,862,POINT (508842.0591353918 5033579.005164363),910.06591796875,56,FORZE ARMATE
863,863,POINT (514353.102557125 5037639.2209759485),1557.0087890625,11,ISOLA
864,864,POINT (513996.65594344644 5033408.587910318),1747.880126953125,6,PORTA TICINESE - CONCA DEL NAVIGLIO
865,865,POINT (512349.07650425535 5036162.767279208),236.7171630859375,59,TRE TORRI
866,866,POINT (518400.1247902823 5031638.440830176),845.8824462890625,35,LODI - CORVETTO
867,867,POINT (507350.0514283993 5038742.055320877),587.938720703125,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
868,868,POINT (515908.2141522223 5040246.488713175),1291.7177734375,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
869,869,POINT (511252.12386380584 5038694.94948284),1589.8076171875,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
870,870,POINT (518706.51182062057 5036460.744867228),1311.7686767578125,23,LAMBRATE - ORTICA
871,871,POINT (510292.59600478696 5033185.949745446),1743.478759765625,53,LORENTEGGIO
872,872,POINT (515447.829845487 5033015.449047271),1860.1561279296875,27,PTA ROMANA
873,873,POINT (513799.86633706384 5035769.89245943),904.0521240234375,8,PARCO SEMPIONE
874,874,POINT (517698.94753373874 5031539.813000824),1305.81640625,35,LODI - CORVETTO
875,875,POINT (508800.0613552527 5038349.47370645),1070.853759765625,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
876,876,POINT (515207.4287482058 5040147.7330827),1336.138427734375,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
877,877,POINT (510551.49888351 5038596.2367381845),1546.227783203125,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
878,878,POINT (518005.476951271 5036362.038747194),1335.8740234375,22,CITTA' STUDI
879,879,POINT (509591.8359978308 5033087.328712785),530.767822265625,53,LORENTEGGIO
880,880,POINT (514746.8307398233 5032916.810677158),1268.9056396484375,5,PORTA VIGENTINA - PORTA LODOVICA
881,881,POINT (513099.0310695064 5035671.216481368),1794.228515625,68,PAGANO
882,882,POINT (519150.6950492395 5031146.460684744),752.3472290039062,33,ROGOREDO - SANTA GIULIA
883,883,POINT (516510.4953868631 5041525.301701977),919.999755859375,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
884,884,POINT (508099.5363319686 5038250.776025107),1019.41015625,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
885,885,POINT (514205.49958939623 5039409.562216943),786.4390258789062,84,PARCO NORD
886,886,POINT (509549.6702715241 5037858.141251419),1106.59033203125,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
887,887,POINT (517003.2675203004 5035623.671045023),1893.450439453125,21,BUENOS AIRES - PORTA VENEZIA - PORTA MONFORTE
888,888,POINT (513744.5819038368 5032178.420474195),1658.6505126953125,44,PORTA TICINESE - CONCHETTA
889,889,POINT (512096.9716007862 5034932.95865451),1273.884033203125,58,DE ANGELI - MONTE ROSA
890,890,POINT (517397.68073700566 5030899.911572351),388.074462890625,36,SCALO ROMANA
891,891,POINT (515508.582309002 5040787.140142609),833.8861694335938,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
892,892,POINT (507097.7829385004 5037512.735409279),6.451298236846924,88,PARCO BOSCO IN CITTA'
893,893,POINT (510250.2737922694 5037956.838317966),677.7994384765625,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
894,894,POINT (514445.559525842 5032277.043133221),1394.06982421875,43,TIBALDI
895,895,POINT (516595.172230932 5029890.716977145),2.3971569538116455,85,PARCO DELLE ABBAZIE
896,896,POINT (517548.31557275454 5031219.865249142),1230.40380859375,35,LODI - CORVETTO
897,897,POINT (516209.36055145937 5040885.907140359),1004.8804321289062,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
898,898,POINT (507798.2864533081 5037611.4174136),728.9498901367188,64,TRENNO
899,899,POINT (510400.88777159207 5038276.540504385),1173.330078125,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
900,900,POINT (514596.1965670705 5032596.9298701),1585.640380859375,6,PORTA TICINESE - CONCA DEL NAVIGLIO
901,901,POINT (518148.2002439642 5030407.895560135),418.1413879394531,35,LODI - CORVETTO
902,902,POINT (516359.9294152114 5041205.607405086),965.8187255859375,14,NIGUARDA - CA' GRANDA - PRATO CENTENARO - Q.RE FULVIO TESTI
903,903,POINT (507948.91282216413 5037931.099694391),791.290283203125,64,TRENNO
904,904,POINT (511248.8389317554 5036604.928523966),1233.8172607421875,58,DE ANGELI - MONTE ROSA
905,905,POINT (509602.1719976304 5039357.843021128),555.7492065429688,72,MAGGIORE - MUSOCCO - CERTOSA
906,906,POINT (520007.4628575114 5035747.944365468),264.1109924316406,23,LAMBRATE - ORTICA
907,907,POINT (511645.07099429244 5033973.534885772),1451.428955078125,52,BANDE NERE
908,908,POINT (506344.5906227587 5035914.263251941),35.063987731933594,88,PARCO BOSCO IN CITTA'
909,909,POINT (513796.8246740855 5033679.1194765),1756.8641357421875,6,PORTA TICINESE - CONCA DEL NAVIGLIO
910,910,POINT (515100.24376317224 5035057.136209395),1595.948974609375,1,DUOMO
911,911,POINT (513292.64300724096 5031218.7418126445),643.1512451171875,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
912,912,POINT (507150.44660926255 5039012.352739067),276.8023681640625,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
913,913,POINT (517600.3120427326 5032720.898384488),1122.3460693359375,29,ORTOMERCATO
914,914,POINT (514341.1429133119 5029274.9940367),135.41151428222656,85,PARCO DELLE ABBAZIE
915,915,POINT (508849.0953148457 5037759.448488656),1083.185302734375,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
916,916,POINT (512100.17602334113 5037023.364053783),1530.545654296875,67,PORTELLO
917,917,POINT (510453.33241379 5039776.230938402),1430.33544921875,76,QUARTO OGGIARO - VIALBA - MUSOCCO
918,918,POINT (507195.75241021375 5036332.628818636),103.40373992919922,62,QUINTO ROMANO
919,919,POINT (510495.6986862522 5035006.1085892515),1619.110107421875,57,SAN SIRO
920,920,POINT (514648.3823126829 5034097.6177117415),1631.4913330078125,1,DUOMO
921,921,POINT (515951.8007194248 5035475.643485946),1731.5377197265625,4,GUASTALLA
922,922,POINT (519051.96877525083 5032327.651199772),931.2613525390625,30,TALIEDO - MORSENCHIO - Q.RE FORLANINI
923,923,POINT (517260.58131743583 5041034.065710644),621.5006103515625,15,BICOCCA
924,924,POINT (515792.6344650111 5028881.487318662),2.5749480724334717,85,PARCO DELLE ABBAZIE
925,925,POINT (508001.5194725404 5039430.705701484),285.51983642578125,72,MAGGIORE - MUSOCCO - CERTOSA
926,926,POINT (511098.2166111155 5036285.176422731),759.9561767578125,66,QT 8
927,927,POINT (518908.9954124621 5038280.927798168),667.2957763671875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
928,928,POINT (509451.56239090726 5039038.176022748),950.0244140625,72,MAGGIORE - MUSOCCO - CERTOSA
929,929,POINT (519856.87015724694 5035428.070923566),274.7947998046875,24,PARCO FORLANINI - CAVRIANO
930,930,POINT (506193.9436056157 5035594.550992695),118.27893829345703,88,PARCO BOSCO IN CITTA'
931,931,POINT (513753.7196032453 5038450.388215616),1042.3857421875,79,DERGANO
932,932,POINT (513646.19203932455 5033359.267867855),1222.045654296875,44,PORTA TICINESE - CONCHETTA
933,933,POINT (514949.6261533864 5034737.302648944),1202.283203125,1,DUOMO
934,934,POINT (518350.7843479977 5032229.00980521),347.4178466796875,35,LODI - CORVETTO
935,935,POINT (515091.48607255006 5028782.913777848),0.0,85,PARCO DELLE ABBAZIE
936,936,POINT (510397.5204470855 5036186.502735773),1198.09912109375,60,STADIO - IPPODROMI
937,937,POINT (508751.0301692285 5038939.464818727),252.01214599609375,72,MAGGIORE - MUSOCCO - CERTOSA
938,938,POINT (519155.7497990994 5035329.3768212795),1003.33642578125,23,LAMBRATE - ORTICA
939,939,POINT (512945.2856462819 5033260.631011894),1376.703125,50,PORTA GENOVA
940,940,POINT (518997.52013935935 5028734.37777783),4.1361260414123535,85,PARCO DELLE ABBAZIE
941,941,POINT (514248.7053641625 5034638.638691609),1365.2628173828125,1,DUOMO
942,942,POINT (517348.369601823 5031490.500701198),1429.2750244140625,35,LODI - CORVETTO
943,943,POINT (514089.03245380323 5028044.382684016),33.94195556640625,85,PARCO DELLE ABBAZIE
944,944,POINT (511848.0717829554 5035793.655911093),1738.5234375,59,TRE TORRI
945,945,POINT (520607.4207294759 5034936.338342163),153.58334350585938,24,PARCO FORLANINI - CAVRIANO
946,946,POINT (506943.44928621687 5035103.064991985),465.53314208984375,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
947,947,POINT (515699.82762806007 5034245.6046260465),1332.534423828125,4,GUASTALLA
948,948,POINT (514790.1592974997 5028142.940492861),13.637611389160156,85,PARCO DELLE ABBAZIE
949,949,POINT (511150.6210884209 5037785.175318085),1374.3310546875,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
950,950,POINT (519908.7022363454 5036928.656078325),126.63298797607422,23,LAMBRATE - ORTICA
951,951,POINT (507892.6887498219 5034341.087351037),117.08628845214844,88,PARCO BOSCO IN CITTA'
952,952,POINT (506246.67172990047 5037094.380854399),72.92340087890625,63,FIGINO
953,953,POINT (516650.00446246524 5033483.3038061205),1499.638427734375,26,XXII MARZO
954,954,POINT (515001.782398338 5036237.718593709),1404.048583984375,2,BRERA
955,955,POINT (514940.8241154365 5028462.930091369),3.430873155593872,85,PARCO DELLE ABBAZIE
956,956,POINT (511301.23261516 5038104.891987893),1471.0814208984375,71,VILLAPIZZONE - CAGNOLA - BOLDINASCO
957,957,POINT (520059.28404594236 5037248.494082946),525.4585571289062,18,CIMIANO - ROTTOLE - Q.RE FELTRE
958,958,POINT (508043.3377129803 5034660.849225347),0.6878829598426819,88,PARCO BOSCO IN CITTA'
959,959,POINT (510289.21473973314 5031094.9432717245),40.384185791015625,86,PARCO DEI NAVIGLI
960,960,POINT (506397.3080131158 5037414.057707933),56.04874038696289,63,FIGINO
961,961,POINT (516800.62403897947 5033803.1870015245),1755.199951171875,26,XXII MARZO
962,962,POINT (519049.4293746453 5030235.825788587),16.078012466430664,32,TRIULZO SUPERIORE
963,963,POINT (517394.98073041876 5028807.936329841),3.263158082962036,85,PARCO DELLE ABBAZIE
964,964,POINT (515152.3891774929 5036557.516742621),1127.9210205078125,9,PORTA GARIBALDI - PORTA NUOVA
965,965,POINT (514141.26476724277 5029545.660919653),444.7878723144531,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
966,966,POINT (511900.4284497733 5037293.761882034),1267.53466796875,67,PORTELLO
967,967,POINT (520659.2050805242 5036437.030621989),167.65585327148438,23,LAMBRATE - ORTICA
968,968,POINT (508642.36706118047 5033849.482011),896.4442749023438,56,FORZE ARMATE
969,969,POINT (506996.12958067865 5036603.001878255),66.31890106201172,62,QUINTO ROMANO
970,970,POINT (517400.37834500073 5032991.486377517),1670.3360595703125,28,UMBRIA - MOLISE - CALVAIRATE
971,971,POINT (515751.93612542225 5035746.1276448015),847.5411987304688,3,GIARDINI P.TA VENEZIA
972,972,POINT (519901.33919909183 5030654.432280086),394.23089599609375,32,TRIULZO SUPERIORE
973,973,POINT (516641.6894869193 5027207.829235221),71.80335998535156,85,PARCO DELLE ABBAZIE
974,974,POINT (514992.9995075391 5029964.19729627),1.4297199249267578,85,PARCO DELLE ABBAZIE
975,975,POINT (511494.4317328747 5033653.715091872),1228.1270751953125,52,BANDE NERE
976,976,POINT (510299.3532486345 5037366.760551838),108.6792984008789,66,QT 8
977,977,POINT (519057.0399377975 5036510.099542329),1218.8974609375,23,LAMBRATE - ORTICA
978,978,POINT (507041.41967635986 5033922.69508412),1538.276611328125,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
979,979,POINT (513141.99098382966 5030898.837076947),252.5794219970703,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
980,980,POINT (505395.57922200055 5036676.036033026),8.671777725219727,88,PARCO BOSCO IN CITTA'
981,981,POINT (515798.3401002729 5033064.769847046),1629.993408203125,27,PTA ROMANA
982,982,POINT (518898.7936431498 5029915.831294038),5.313323974609375,32,TRIULZO SUPERIORE
983,983,POINT (508698.47138925066 5037439.751727222),325.3818664550781,60,STADIO - IPPODROMI
984,984,POINT (514150.29467242234 5035819.232062934),1510.5283203125,8,PARCO SEMPIONE
985,985,POINT (515639.1050536621 5026469.2064518705),5.614490509033203,85,PARCO DELLE ABBAZIE
986,986,POINT (513990.6043685375 5029225.706398858),822.0332641601562,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
987,987,POINT (510345.06205017824 5034686.326780988),1642.4312744140625,52,BANDE NERE
988,988,POINT (508491.71481480065 5033529.693791159),757.7877807617188,56,FORZE ARMATE
989,989,POINT (517249.75545455655 5032671.576828049),939.841552734375,28,UMBRIA - MOLISE - CALVAIRATE
990,990,POINT (518197.5381189284 5029817.229103501),1.3950269222259521,85,PARCO DELLE ABBAZIE
991,991,POINT (517110.0149420029 5040714.350954545),763.365966796875,16,GORLA - PRECOTTO
992,992,POINT (513289.5487104844 5029127.134352333),537.2726440429688,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
993,993,POINT (507791.04762476514 5033431.07427241),889.8294067382812,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
994,994,POINT (516548.66367080796 5032572.936945065),1160.6239013671875,28,UMBRIA - MOLISE - CALVAIRATE
995,995,POINT (518758.41623029095 5037961.127838604),480.8743896484375,18,CIMIANO - ROTTOLE - Q.RE FELTRE
996,996,POINT (510688.74503330886 5030553.771540746),83.1028823852539,86,PARCO DEI NAVIGLI
997,997,POINT (514051.89491790143 5036999.689085493),1507.06689453125,69,SARPI
998,998,POINT (517559.0322431192 5039583.557907363),1377.5977783203125,16,GORLA - PRECOTTO
999,999,POINT (513603.12051661365 5038130.651636961),1120.1513671875,78,FARINI
1000,1000,POINT (507843.6768911225 5034931.283853745),3.0007169246673584,88,PARCO BOSCO IN CITTA'
1001,1001,POINT (509146.8467497594 5036308.903299892),1004.863037109375,60,STADIO - IPPODROMI
1002,1002,POINT (516600.72153544595 5034073.732756632),1646.396240234375,26,XXII MARZO
1003,1003,POINT (511943.1198357978 5032522.3002515575),932.4278564453125,45,MONCUCCO - SAN CRISTOFORO
1004,1004,POINT (515691.24072173046 5027970.781199453),118.32281494140625,39,QUINTOSOLE
1005,1005,POINT (516995.0608991462 5029349.347757036),0.0,85,PARCO DELLE ABBAZIE
1006,1006,POINT (510839.40934920014 5030873.6563059185),3.3572230339050293,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
1007,1007,POINT (514752.73024882696 5037098.389988633),1474.64404296875,11,ISOLA
1008,1008,POINT (518259.9423250932 5039682.313705756),907.4258422851562,16,GORLA - PRECOTTO
1009,1009,POINT (508544.2979048604 5035029.9275495),750.5858764648438,56,FORZE ARMATE
1010,1010,POINT (509847.4822428135 5036407.574070565),1081.406982421875,60,STADIO - IPPODROMI
1011,1011,POINT (517301.76706885267 5034172.39684184),1187.486328125,26,XXII MARZO
1012,1012,POINT (512644.00471948576 5032620.921400195),1845.5517578125,44,PORTA TICINESE - CONCHETTA
1013,1013,POINT (515841.9031352495 5028290.785279748),14.035504341125488,39,QUINTOSOLE
1014,1014,POINT (517145.7083295466 5029669.333893226),0.18343299627304077,85,PARCO DELLE ABBAZIE
1015,1015,POINT (511438.7666058179 5030061.845905806),0.7324889898300171,86,PARCO DEI NAVIGLI
1016,1016,POINT (514903.33194964635 5037418.164600212),1878.0643310546875,11,ISOLA
1017,1017,POINT (518410.5113088286 5040002.066533097),318.8849182128906,17,ADRIANO
1018,1018,POINT (508694.93940111477 5035349.680397384),1320.5029296875,61,QUARTO CAGNINO
1019,1019,POINT (509998.1087746858 5036727.308843885),280.2138671875,60,STADIO - IPPODROMI
1020,1020,POINT (517452.37911236763 5034492.27101358),1562.1708984375,26,XXII MARZO
1021,1021,POINT (512794.6466146814 5032940.779171316),1330.527099609375,44,PORTA TICINESE - CONCHETTA
1022,1022,POINT (516441.73121631244 5027478.58406845),52.51923370361328,85,PARCO DELLE ABBAZIE
1023,1023,POINT (517745.60308406997 5028857.227241854),28.92507553100586,85,PARCO DELLE ABBAZIE
1024,1024,POINT (513049.86186908674 5036261.448187291),1222.665283203125,68,PAGANO
1025,1025,POINT (516556.98966532596 5038845.305625591),1276.24755859375,13,GRECO - SEGNANO
1026,1026,POINT (506841.7788570835 5034193.143733509),1491.486328125,55,BAGGIO - Q.RE DEGLI OLMI - Q.RE VALSESIA
1027,1027,POINT (511088.3065365647 5030012.557612392),115.04487609863281,86,PARCO DEI NAVIGLI
1028,1028,POINT (508144.9640719122 5035570.7722232295),687.203125,61,QUARTO CAGNINO
1029,1029,POINT (515598.45761119266 5033335.32962469),1636.972900390625,5,PORTA VIGENTINA - PORTA LODOVICA
1030,1030,POINT (510940.95707441407 5031783.972889819),848.589599609375,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
1031,1031,POINT (517244.32821553573 5028487.926734247),23.52747344970703,85,PARCO DELLE ABBAZIE
1032,1032,POINT (514839.3987274521 5027552.218370202),0.0,85,PARCO DELLE ABBAZIE
1033,1033,POINT (516143.21937134 5028930.775703883),153.79437255859375,85,PARCO DELLE ABBAZIE
1034,1034,POINT (511288.09898976574 5029741.934825101),4.613863945007324,86,PARCO DEI NAVIGLI
1035,1035,POINT (513901.28678361827 5036679.91421655),1495.2396240234375,69,SARPI
1036,1036,POINT (517408.45678106253 5039263.804805019),1144.2294921875,16,GORLA - PRECOTTO
1037,1037,POINT (508996.2138247081 5035989.168274029),825.8277587890625,60,STADIO - IPPODROMI
1038,1038,POINT (511792.47155658825 5032202.442253546),1129.288330078125,45,MONCUCCO - SAN CRISTOFORO
1039,1039,POINT (517594.9523301344 5028537.214789494),48.5895881652832,85,PARCO DELLE ABBAZIE
1040,1040,POINT (510587.1824980562 5029643.365022433),65.09734344482422,86,PARCO DEI NAVIGLI
1041,1041,POINT (513953.50610895496 5038180.00970171),773.8492431640625,78,FARINI
1042,1042,POINT (519108.92116962624 5038010.494592753),30.379108428955078,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1043,1043,POINT (512192.06186377147 5031661.312518083),1401.13232421875,45,MONCUCCO - SAN CRISTOFORO
1044,1044,POINT (517460.4378957497 5040763.736456052),1404.7783203125,16,GORLA - PRECOTTO
1045,1045,POINT (510695.4296760624 5034735.65100349),1606.34130859375,52,BANDE NERE
1046,1046,POINT (509048.75706536806 5037489.09472662),1058.213623046875,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
1047,1047,POINT (513492.4832703755 5030948.136458562),1127.3177490234375,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
1048,1048,POINT (511844.8421272225 5033703.033300206),1775.734619140625,52,BANDE NERE
1049,1049,POINT (516893.7112378386 5028438.639755679),0.5141419768333435,85,PARCO DELLE ABBAZIE
1050,1050,POINT (510639.6392015452 5031144.238672984),57.79380416870117,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
1051,1051,POINT (509395.58548131806 5035448.334090623),1323.85400390625,60,STADIO - IPPODROMI
1052,1052,POINT (513252.74205524987 5038081.294648497),1147.888427734375,78,FARINI
1053,1053,POINT (518407.91840992594 5037911.762161176),1178.421630859375,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1054,1054,POINT (516759.59910698206 5040664.966529591),404.6382141113281,15,BICOCCA
1055,1055,POINT (509994.7015682253 5034637.003634529),1043.2626953125,52,BANDE NERE
1056,1056,POINT (508348.192856803 5037390.409803702),150.96929931640625,88,PARCO BOSCO IN CITTA'
1057,1057,POINT (512791.5058403017 5030849.538771647),882.093994140625,46,BARONA
1058,1058,POINT (511144.0284812932 5033604.397959685),1708.27783203125,52,BANDE NERE
1059,1059,POINT (517808.2180096304 5038723.019457114),894.8760375976562,19,PADOVA - TURRO - CRESCENZAGO
1060,1060,POINT (516945.75899261056 5029940.015005856),23.6538143157959,85,PARCO DELLE ABBAZIE
1061,1061,POINT (512988.2123221426 5028487.21899031),11.345856666564941,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
1062,1062,POINT (511340.5095700365 5031242.832703829),612.4667358398438,46,BARONA
1063,1063,POINT (514703.5130994803 5037688.57658026),1670.9110107421875,11,ISOLA
1064,1064,POINT (519859.32597013004 5037518.96076591),385.278076171875,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1065,1065,POINT (518210.6223843449 5040272.429273422),325.5256042480469,16,GORLA - PRECOTTO
1066,1066,POINT (511445.30766905873 5034244.025914841),1061.2254638671875,52,BANDE NERE
1067,1067,POINT (514300.90788020793 5036139.030463369),1566.403564453125,2,BRERA
1068,1068,POINT (509798.4146613004 5036997.696057471),736.8677978515625,65,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO
1069,1069,POINT (514242.70442350366 5030456.1909978455),195.63177490234375,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
1070,1070,POINT (512594.84315917565 5033211.31419834),967.9345092773438,50,PORTA GENOVA
1071,1071,POINT (517646.9539213136 5030038.614293229),228.38385009765625,85,PARCO DELLE ABBAZIE
1072,1072,POINT (513138.8819442819 5028807.179627701),143.22300720214844,41,GRATOSOGLIO - Q.RE MISSAGLIA - Q.RE TERRAZZE
1073,1073,POINT (511491.16642256314 5031562.70847823),945.999267578125,48,RONCHETTO SUL NAVIGLIO - Q.RE LODOVICO IL MORO
1074,1074,POINT (512951.5316961778 5037441.809321946),1662.5125732421875,70,GHISOLFA
1075,1075,POINT (518106.7477929469 5037272.1500708675),1656.869140625,20,LORETO - CASORETTO - NOLO
1076,1076,POINT (516458.4540927734 5040025.524805159),1199.149658203125,15,BICOCCA
1077,1077,POINT (509693.41619475867 5033997.4279048415),1129.57373046875,56,FORZE ARMATE
1078,1078,POINT (508046.93289349915 5036751.004126593),30.52140998840332,88,PARCO BOSCO IN CITTA'
1079,1079,POINT (512490.189699927 5030209.717243207),190.95997619628906,47,CANTALUPA
1080,1080,POINT (510842.7378540919 5032964.746273673),1716.670654296875,49,GIAMBELLINO
1081,1081,POINT (517797.593844845 5030358.591446478),119.27433776855469,85,PARCO DELLE ABBAZIE
1082,1082,POINT (513102.1383130729 5037761.554960996),1075.5302734375,78,FARINI
1083,1083,POINT (518257.33454663557 5037591.959092533),1419.022705078125,18,CIMIANO - ROTTOLE - Q.RE FELTRE
1084,1084,POINT (516609.02804541 5040345.248649489),1038.678466796875,15,BICOCCA
1085,1085,POINT (509844.06031015195 5034317.218737308),1196.985595703125,56,FORZE ARMATE
1086,1086,POINT (508197.56430415664 5037070.709938375),5.618129730224609,88,PARCO BOSCO IN CITTA'
1087,1087,POINT (512640.84919912776 5030529.630967438),518.7647705078125,46,BARONA
1088,1088,POINT (510993.3845970498 5033284.575082311),1477.4080810546875,52,BANDE NERE
1089,1089,POINT (515943.29004442255 5029201.470803605),37.79836654663086,85,PARCO DELLE ABBAZIE
1090,1090,POINT (518857.10188529507 5036780.58028095),1371.14501953125,23,LAMBRATE - ORTICA
1091,1091,POINT (510443.2434100519 5033505.766923643),1474.3741455078125,52,BANDE NERE
1092,1092,POINT (513240.36006811954 5029717.735938791),104.91790771484375,42,STADERA - CHIESA ROSSA - Q.RE TORRETTA - CONCA FALLATA
1093,1093,POINT (507304.72988745535 5041421.195785841),368.8548583984375,73,CASCINA MERLATA
1094,1094,POINT (504736.2372946331 5031806.83025433),49.69641876220703,87,ASSIANO
